"County","County Name","Election District - Precinct","Congressional","Legislative","Office Name","Office District","Candidate Name","Party","Winner","Early Votes","Election Night Votes","Mail-In Ballot 1 Votes","Provisional Votes","Mail-In Ballot 2 Votes" 
"16","Montgomery County","013-061","08","19","Board of Education","004","Laura M. Stewart","NON","Y","75","139","109","17","71" 
"16","Montgomery County","013-063","08","19","Board of Ed at Large","","Lynne Harris","NON","Y","11","24","13","5","18" 
"16","Montgomery County","013-063","08","19","Board of Ed at Large","","Sharif Hidayat","NON","","2","6","3","0","7" 
"16","Montgomery County","013-063","08","19","Board of Ed at Large","","Melissa Kim","NON","","2","12","9","1","6" 
"16","Montgomery County","013-063","08","19","Board of Ed at Large","","Jonathan Long","NON","","3","9","0","1","3" 
"16","Montgomery County","013-063","08","19","Board of Ed at Large","","Fitzgerald Mofor","NON","","2","4","0","0","12" 
"16","Montgomery County","013-063","08","19","Board of Ed at Large","","Rita Montoya","NON","Y","6","34","18","4","25" 
"16","Montgomery County","013-063","08","19","Board of Education","002","Brenda M. Diaz","NON","Y","8","26","10","3","17" 
"16","Montgomery County","013-063","08","19","Board of Education","002","Ricky Fai Mui","NON","","1","9","0","0","3" 
"16","Montgomery County","013-063","08","19","Board of Education","002","Rebecca Keller Smondrowski","NON","","3","10","8","1","8" 
"16","Montgomery County","013-063","08","19","Board of Education","002","Aby Thioye","NON","","2","4","5","2","9" 
"16","Montgomery County","013-063","08","19","Board of Education","002","Natalie Zimmerman","NON","Y","11","41","18","5","32" 
"16","Montgomery County","013-063","08","19","Board of Education","004","Shebra Evans","NON","Y","13","28","9","5","18" 
"16","Montgomery County","013-063","08","19","Board of Education","004","Bethany S. Mandel","NON","","3","29","17","2","22" 
"16","Montgomery County","013-063","08","19","Board of Education","004","Laura M. Stewart","NON","Y","8","35","17","4","33" 
"16","Montgomery County","013-064","08","19","Board of Ed at Large","","Lynne Harris","NON","Y","18","44","21","2","20" 
"16","Montgomery County","013-064","08","19","Board of Ed at Large","","Sharif Hidayat","NON","","13","24","5","2","10" 
"16","Montgomery County","013-064","08","19","Board of Ed at Large","","Melissa Kim","NON","","4","15","3","2","8" 
"16","Montgomery County","013-064","08","19","Board of Ed at Large","","Jonathan Long","NON","","4","11","8","0","9" 
"16","Montgomery County","013-064","08","19","Board of Ed at Large","","Fitzgerald Mofor","NON","","4","4","0","0","9" 
"16","Montgomery County","013-064","08","19","Board of Ed at Large","","Rita Montoya","NON","Y","12","27","10","4","18" 
"16","Montgomery County","013-064","08","19","Board of Education","002","Brenda M. Diaz","NON","Y","15","60","17","3","17" 
"16","Montgomery County","013-064","08","19","Board of Education","002","Ricky Fai Mui","NON","","2","11","8","0","5" 
"16","Montgomery County","013-064","08","19","Board of Education","002","Rebecca Keller Smondrowski","NON","","7","14","4","0","6" 
"16","Montgomery County","013-064","08","19","Board of Education","002","Aby Thioye","NON","","17","8","7","3","12" 
"16","Montgomery County","013-064","08","19","Board of Education","002","Natalie Zimmerman","NON","Y","14","28","11","4","30" 
"16","Montgomery County","013-064","08","19","Board of Education","004","Shebra Evans","NON","Y","27","45","23","1","32" 
"16","Montgomery County","013-064","08","19","Board of Education","004","Bethany S. Mandel","NON","","11","22","12","1","15" 
"16","Montgomery County","013-064","08","19","Board of Education","004","Laura M. Stewart","NON","Y","15","50","13","7","27" 
"16","Montgomery County","013-065","08","20","Board of Ed at Large","","Lynne Harris","NON","Y","14","25","0","1","27" 
"16","Montgomery County","013-065","08","20","Board of Ed at Large","","Sharif Hidayat","NON","","3","9","0","5","5" 
"16","Montgomery County","013-065","08","20","Board of Ed at Large","","Melissa Kim","NON","","6","12","0","1","12" 
"16","Montgomery County","013-065","08","20","Board of Ed at Large","","Jonathan Long","NON","","0","0","0","0","1" 
"16","Montgomery County","013-065","08","20","Board of Ed at Large","","Fitzgerald Mofor","NON","","1","3","0","0","4" 
"16","Montgomery County","013-065","08","20","Board of Ed at Large","","Rita Montoya","NON","Y","10","30","0","1","27" 
"16","Montgomery County","013-065","08","20","Board of Education","002","Brenda M. Diaz","NON","Y","7","14","0","2","11" 
"16","Montgomery County","013-065","08","20","Board of Education","002","Ricky Fai Mui","NON","","2","5","0","1","6" 
"16","Montgomery County","013-065","08","20","Board of Education","002","Rebecca Keller Smondrowski","NON","","6","8","0","0","16" 
"16","Montgomery County","013-065","08","20","Board of Education","002","Aby Thioye","NON","","3","16","0","3","10" 
"16","Montgomery County","013-065","08","20","Board of Education","002","Natalie Zimmerman","NON","Y","13","34","0","0","31" 
"16","Montgomery County","013-065","08","20","Board of Education","004","Shebra Evans","NON","Y","11","29","0","3","34" 
"16","Montgomery County","013-065","08","20","Board of Education","004","Bethany S. Mandel","NON","","4","19","0","3","7" 
"16","Montgomery County","013-065","08","20","Board of Education","004","Laura M. Stewart","NON","Y","17","30","0","0","35" 
"16","Montgomery County","013-067","08","20","Board of Ed at Large","","Lynne Harris","NON","Y","26","101","65","15","34" 
"16","Montgomery County","013-067","08","20","Board of Ed at Large","","Sharif Hidayat","NON","","1","9","3","1","1" 
"16","Montgomery County","013-067","08","20","Board of Ed at Large","","Melissa Kim","NON","","4","23","18","2","8" 
"16","Montgomery County","013-067","08","20","Board of Ed at Large","","Jonathan Long","NON","","5","7","5","1","1" 
"16","Montgomery County","013-067","08","20","Board of Ed at Large","","Fitzgerald Mofor","NON","","3","4","5","1","0" 
"16","Montgomery County","013-067","08","20","Board of Ed at Large","","Rita Montoya","NON","Y","20","82","62","15","51" 
"16","Montgomery County","013-067","08","20","Board of Education","002","Brenda M. Diaz","NON","Y","9","23","33","10","15" 
"16","Montgomery County","013-067","08","20","Board of Education","002","Ricky Fai Mui","NON","","2","5","2","1","2" 
"16","Montgomery County","013-067","08","20","Board of Education","002","Rebecca Keller Smondrowski","NON","","9","39","32","3","16" 
"16","Montgomery County","013-067","08","20","Board of Education","002","Aby Thioye","NON","","5","10","11","1","4" 
"16","Montgomery County","013-067","08","20","Board of Education","002","Natalie Zimmerman","NON","Y","29","135","80","17","62" 
"16","Montgomery County","013-067","08","20","Board of Education","004","Shebra Evans","NON","Y","15","44","59","9","31" 
"16","Montgomery County","013-067","08","20","Board of Education","004","Bethany S. Mandel","NON","","5","13","8","2","5" 
"16","Montgomery County","013-067","08","20","Board of Education","004","Laura M. Stewart","NON","Y","36","169","96","22","64" 
"16","Montgomery County","013-068","08","20","Board of Ed at Large","","Lynne Harris","NON","Y","23","68","29","9","43" 
"16","Montgomery County","013-068","08","20","Board of Ed at Large","","Sharif Hidayat","NON","","5","13","8","2","5" 
"16","Montgomery County","013-068","08","20","Board of Ed at Large","","Melissa Kim","NON","","1","43","12","2","11" 
"16","Montgomery County","013-068","08","20","Board of Ed at Large","","Jonathan Long","NON","","1","8","7","0","8" 
"16","Montgomery County","013-068","08","20","Board of Ed at Large","","Fitzgerald Mofor","NON","","1","4","4","0","3" 
"16","Montgomery County","013-068","08","20","Board of Ed at Large","","Rita Montoya","NON","Y","35","104","54","16","53" 
"16","Montgomery County","013-068","08","20","Board of Education","002","Brenda M. Diaz","NON","Y","17","47","8","8","17" 
"16","Montgomery County","013-068","08","20","Board of Education","002","Ricky Fai Mui","NON","","1","16","9","0","9" 
"16","Montgomery County","013-068","08","20","Board of Education","002","Rebecca Keller Smondrowski","NON","","8","35","17","2","15" 
"16","Montgomery County","013-068","08","20","Board of Education","002","Aby Thioye","NON","","4","11","10","1","16" 
"16","Montgomery County","013-068","08","20","Board of Education","002","Natalie Zimmerman","NON","Y","34","124","67","18","67" 
"16","Montgomery County","013-068","08","20","Board of Education","004","Shebra Evans","NON","Y","21","84","40","10","41" 
"16","Montgomery County","013-068","08","20","Board of Education","004","Bethany S. Mandel","NON","","8","24","9","1","8" 
"16","Montgomery County","013-068","08","20","Board of Education","004","Laura M. Stewart","NON","Y","37","132","67","19","74" 
"16","Montgomery County","013-069","08","19","Board of Ed at Large","","Lynne Harris","NON","Y","17","84","196","10","70" 
"16","Montgomery County","013-069","08","19","Board of Ed at Large","","Sharif Hidayat","NON","","0","21","16","3","7" 
"16","Montgomery County","013-069","08","19","Board of Ed at Large","","Melissa Kim","NON","","6","40","62","5","30" 
"16","Montgomery County","013-069","08","19","Board of Ed at Large","","Jonathan Long","NON","","3","20","35","7","10" 
"16","Montgomery County","013-069","08","19","Board of Ed at Large","","Fitzgerald Mofor","NON","","2","11","13","0","7" 
"16","Montgomery County","013-069","08","19","Board of Ed at Large","","Rita Montoya","NON","Y","30","67","101","5","68" 
"16","Montgomery County","013-069","08","19","Board of Education","002","Brenda M. Diaz","NON","Y","6","61","63","5","42" 
"16","Montgomery County","013-069","08","19","Board of Education","002","Ricky Fai Mui","NON","","1","20","20","1","13" 
"16","Montgomery County","013-069","08","19","Board of Education","002","Rebecca Keller Smondrowski","NON","","10","25","77","5","39" 
"16","Montgomery County","013-069","08","19","Board of Education","002","Aby Thioye","NON","","3","13","19","1","6" 
"16","Montgomery County","013-069","08","19","Board of Education","002","Natalie Zimmerman","NON","Y","36","107","232","16","103" 
"16","Montgomery County","013-069","08","19","Board of Education","004","Shebra Evans","NON","Y","14","39","108","3","51" 
"16","Montgomery County","013-069","08","19","Board of Education","004","Bethany S. Mandel","NON","","13","86","150","14","54" 
"16","Montgomery County","013-069","08","19","Board of Education","004","Laura M. Stewart","NON","Y","30","109","172","10","97" 
"16","Montgomery County","013-071","08","19","Board of Ed at Large","","Lynne Harris","NON","Y","25","48","135","14","66" 
"16","Montgomery County","013-071","08","19","Board of Ed at Large","","Sharif Hidayat","NON","","3","8","12","0","6" 
"16","Montgomery County","013-071","08","19","Board of Ed at Large","","Melissa Kim","NON","","4","30","61","2","41" 
"16","Montgomery County","013-071","08","19","Board of Ed at Large","","Jonathan Long","NON","","7","24","25","1","17" 
"16","Montgomery County","013-071","08","19","Board of Ed at Large","","Fitzgerald Mofor","NON","","2","10","8","0","9" 
"16","Montgomery County","013-071","08","19","Board of Ed at Large","","Rita Montoya","NON","Y","25","58","53","4","67" 
"16","Montgomery County","013-071","08","19","Board of Education","002","Brenda M. Diaz","NON","Y","13","46","53","2","33" 
"16","Montgomery County","013-071","08","19","Board of Education","002","Ricky Fai Mui","NON","","1","11","10","1","10" 
"16","Montgomery County","013-071","08","19","Board of Education","002","Rebecca Keller Smondrowski","NON","","10","19","66","5","32" 
"16","Montgomery County","013-071","08","19","Board of Education","002","Aby Thioye","NON","","3","9","15","1","11" 
"16","Montgomery County","013-071","08","19","Board of Education","002","Natalie Zimmerman","NON","Y","39","94","154","15","114" 
"16","Montgomery County","013-071","08","19","Board of Education","004","Shebra Evans","NON","Y","17","36","65","6","48" 
"16","Montgomery County","013-071","08","19","Board of Education","004","Bethany S. Mandel","NON","","22","51","117","8","60" 
"16","Montgomery County","013-071","08","19","Board of Education","004","Laura M. Stewart","NON","Y","27","82","116","9","99" 
"17","Prince George's County","001-001","04","21","Board of Education","001","Tiffini L. Andorful","NON","Y","59","115","19","13","60" 
"17","Prince George's County","001-001","04","21","Board of Education","001","Donna S. Barriteau","NON","","9","45","15","4","23" 
"17","Prince George's County","001-001","04","21","Board of Education","001","Maria R. Gonzales-Jackson","NON","","9","45","25","8","13" 
"17","Prince George's County","001-001","04","21","Board of Education","001","David H. Murray","NON","Y","20","35","30","6","42" 
"17","Prince George's County","001-002","04","21","Board of Education","001","Tiffini L. Andorful","NON","Y","16","40","2","4","15" 
"17","Prince George's County","001-002","04","21","Board of Education","001","Donna S. Barriteau","NON","","3","9","3","2","7" 
"17","Prince George's County","001-002","04","21","Board of Education","001","Maria R. Gonzales-Jackson","NON","","2","19","9","2","11" 
"17","Prince George's County","001-002","04","21","Board of Education","001","David H. Murray","NON","Y","5","24","16","1","29" 
"17","Prince George's County","001-003","04","21","Board of Education","001","Tiffini L. Andorful","NON","Y","31","122","24","1","35" 
"17","Prince George's County","001-003","04","21","Board of Education","001","Donna S. Barriteau","NON","","6","21","11","0","17" 
"17","Prince George's County","001-003","04","21","Board of Education","001","Maria R. Gonzales-Jackson","NON","","9","29","20","2","23" 
"17","Prince George's County","001-003","04","21","Board of Education","001","David H. Murray","NON","Y","13","35","21","3","12" 
"17","Prince George's County","001-004","04","21","Board of Education","001","Tiffini L. Andorful","NON","Y","23","61","16","5","25" 
"17","Prince George's County","001-004","04","21","Board of Education","001","Donna S. Barriteau","NON","","1","23","5","2","7" 
"17","Prince George's County","001-004","04","21","Board of Education","001","Maria R. Gonzales-Jackson","NON","","4","36","11","0","14" 
"17","Prince George's County","001-004","04","21","Board of Education","001","David H. Murray","NON","Y","17","55","27","0","37" 
"17","Prince George's County","001-005","04","21","Board of Education","001","Tiffini L. Andorful","NON","Y","32","60","10","5","33" 
"17","Prince George's County","001-005","04","21","Board of Education","001","Donna S. Barriteau","NON","","11","28","10","3","6" 
"17","Prince George's County","001-005","04","21","Board of Education","001","Maria R. Gonzales-Jackson","NON","","5","43","17","4","19" 
"17","Prince George's County","001-005","04","21","Board of Education","001","David H. Murray","NON","Y","18","65","35","0","30" 
"17","Prince George's County","001-006","04","21","Board of Education","001","Tiffini L. Andorful","NON","Y","41","79","13","4","29" 
"17","Prince George's County","001-006","04","21","Board of Education","001","Donna S. Barriteau","NON","","8","19","6","1","11" 
"17","Prince George's County","001-006","04","21","Board of Education","001","Maria R. Gonzales-Jackson","NON","","3","28","5","2","12" 
"17","Prince George's County","001-006","04","21","Board of Education","001","David H. Murray","NON","Y","8","29","5","1","27" 
"17","Prince George's County","001-007","04","21","Board of Education","001","Tiffini L. Andorful","NON","Y","4","107","29","8","84" 
"17","Prince George's County","001-007","04","21","Board of Education","001","Donna S. Barriteau","NON","","4","25","25","4","25" 
"17","Prince George's County","001-007","04","21","Board of Education","001","Maria R. Gonzales-Jackson","NON","","7","36","28","4","17" 
"17","Prince George's County","001-007","04","21","Board of Education","001","David H. Murray","NON","Y","4","28","48","3","31" 
"17","Prince George's County","003-002","05","23","Board of Education","005","Robin Brown","NON","Y","45","54","36","5","52" 
"17","Prince George's County","003-002","05","23","Board of Education","005","Kim Carter","NON","","63","145","25","10","49" 
"17","Prince George's County","003-002","05","23","Board of Education","005","Iyamide House","NON","","31","76","7","2","19" 
"17","Prince George's County","003-002","05","23","Board of Education","005","Zipporah Miller","NON","Y","30","35","17","4","45" 
"17","Prince George's County","003-003","05","23","Board of Education","005","Robin Brown","NON","Y","78","101","57","13","86" 
"17","Prince George's County","003-003","05","23","Board of Education","005","Kim Carter","NON","","74","114","55","7","73" 
"17","Prince George's County","003-003","05","23","Board of Education","005","Iyamide House","NON","","59","267","21","18","62" 
"17","Prince George's County","003-003","05","23","Board of Education","005","Zipporah Miller","NON","Y","110","296","45","12","174" 
"17","Prince George's County","003-004","05","25","Board of Education","007","Kenneth F. Harris, II","NON","Y","82","85","39","7","65" 
"17","Prince George's County","003-004","05","25","Board of Education","007","Henrietta Maria Holiday","NON","","48","80","47","2","51" 
"17","Prince George's County","003-004","05","25","Board of Education","007","Phelton C. Moss","NON","Y","34","102","12","4","62" 
"17","Prince George's County","003-005","05","23","Board of Education","005","Robin Brown","NON","Y","46","58","23","3","39" 
"17","Prince George's County","003-005","05","23","Board of Education","005","Kim Carter","NON","","33","78","16","3","18" 
"17","Prince George's County","003-005","05","23","Board of Education","005","Iyamide House","NON","","25","52","14","5","14" 
"17","Prince George's County","003-005","05","23","Board of Education","005","Zipporah Miller","NON","Y","38","53","15","0","37" 
"17","Prince George's County","003-006","05","25","Board of Education","005","Robin Brown","NON","Y","57","72","31","7","52" 
"17","Prince George's County","003-006","05","25","Board of Education","005","Kim Carter","NON","","40","101","23","7","55" 
"17","Prince George's County","003-006","05","25","Board of Education","005","Iyamide House","NON","","31","82","15","4","36" 
"17","Prince George's County","003-006","05","25","Board of Education","005","Zipporah Miller","NON","Y","60","143","31","3","73" 
"17","Prince George's County","003-007","05","25","Board of Education","005","Robin Brown","NON","Y","6","13","6","1","4" 
"17","Prince George's County","003-007","05","25","Board of Education","005","Kim Carter","NON","","4","14","2","0","1" 
"17","Prince George's County","003-007","05","25","Board of Education","005","Iyamide House","NON","","2","5","1","1","6" 
"17","Prince George's County","003-007","05","25","Board of Education","005","Zipporah Miller","NON","Y","8","12","3","0","8" 
"17","Prince George's County","003-008","05","23","Board of Education","005","Robin Brown","NON","Y","8","2","0","2","4" 
"17","Prince George's County","003-008","05","23","Board of Education","005","Kim Carter","NON","","4","10","2","0","9" 
"17","Prince George's County","003-008","05","23","Board of Education","005","Iyamide House","NON","","3","7","0","1","3" 
"17","Prince George's County","003-008","05","23","Board of Education","005","Zipporah Miller","NON","Y","2","3","0","1","5" 
"17","Prince George's County","005-002","04","26","Board of Education","008","Madeline L. Frazier","NON","","11","63","36","3","57" 
"17","Prince George's County","005-002","04","26","Board of Education","008","Zakyia Goins-McCants","NON","Y","35","74","24","5","53" 
"17","Prince George's County","005-002","04","26","Board of Education","008","Angela R. Jones","NON","Y","42","128","59","7","79" 
"17","Prince George's County","005-003","04","26","Board of Education","008","Madeline L. Frazier","NON","","20","63","39","3","52" 
"17","Prince George's County","005-003","04","26","Board of Education","008","Zakyia Goins-McCants","NON","Y","51","84","16","5","49" 
"17","Prince George's County","005-003","04","26","Board of Education","008","Angela R. Jones","NON","Y","84","99","46","11","43" 
"17","Prince George's County","005-006","04","26","Board of Education","008","Madeline L. Frazier","NON","","22","60","61","3","82" 
"17","Prince George's County","005-006","04","26","Board of Education","008","Zakyia Goins-McCants","NON","Y","65","100","30","3","75" 
"17","Prince George's County","005-006","04","26","Board of Education","008","Angela R. Jones","NON","Y","97","89","76","6","101" 
"17","Prince George's County","005-007","04","26","Board of Education","008","Madeline L. Frazier","NON","","24","69","76","7","74" 
"17","Prince George's County","005-007","04","26","Board of Education","008","Zakyia Goins-McCants","NON","Y","38","114","29","8","74" 
"17","Prince George's County","005-007","04","26","Board of Education","008","Angela R. Jones","NON","Y","51","213","82","12","99" 
"17","Prince George's County","005-011","04","26","Board of Education","008","Madeline L. Frazier","NON","","13","28","22","2","42" 
"17","Prince George's County","005-011","04","26","Board of Education","008","Zakyia Goins-McCants","NON","Y","29","91","11","6","46" 
"17","Prince George's County","005-011","04","26","Board of Education","008","Angela R. Jones","NON","Y","42","118","45","13","58" 
"17","Prince George's County","006-001","04","25","Board of Education","007","Kenneth F. Harris, II","NON","Y","21","70","42","8","62" 
"17","Prince George's County","006-001","04","25","Board of Education","007","Henrietta Maria Holiday","NON","","16","34","41","2","46" 
"17","Prince George's County","006-001","04","25","Board of Education","007","Phelton C. Moss","NON","Y","40","108","13","8","39" 
"17","Prince George's County","006-002","04","26","Board of Education","008","Madeline L. Frazier","NON","","7","23","20","0","18" 
"17","Prince George's County","006-002","04","26","Board of Education","008","Zakyia Goins-McCants","NON","Y","16","38","7","2","25" 
"17","Prince George's County","006-002","04","26","Board of Education","008","Angela R. Jones","NON","Y","23","57","22","3","28" 
"17","Prince George's County","006-003","04","24","Board of Education","007","Kenneth F. Harris, II","NON","Y","16","87","59","3","54" 
"17","Prince George's County","006-003","04","24","Board of Education","007","Henrietta Maria Holiday","NON","","13","49","52","1","41" 
"17","Prince George's County","006-003","04","24","Board of Education","007","Phelton C. Moss","NON","Y","47","90","21","6","48" 
"17","Prince George's County","006-004","04","25","Board of Education","007","Kenneth F. Harris, II","NON","Y","21","49","32","6","29" 
"17","Prince George's County","006-004","04","25","Board of Education","007","Henrietta Maria Holiday","NON","","13","38","22","8","23" 
"17","Prince George's County","006-004","04","25","Board of Education","007","Phelton C. Moss","NON","Y","48","83","12","10","30" 
"17","Prince George's County","006-005","04","25","Board of Education","007","Kenneth F. Harris, II","NON","Y","23","32","20","3","26" 
"17","Prince George's County","006-005","04","25","Board of Education","007","Henrietta Maria Holiday","NON","","11","27","17","6","21" 
"17","Prince George's County","006-005","04","25","Board of Education","007","Phelton C. Moss","NON","Y","22","78","5","4","12" 
"17","Prince George's County","006-006","04","24","Board of Education","007","Kenneth F. Harris, II","NON","Y","10","28","31","6","35" 
"17","Prince George's County","006-006","04","24","Board of Education","007","Henrietta Maria Holiday","NON","","8","29","26","2","16" 
"17","Prince George's County","006-006","04","24","Board of Education","007","Phelton C. Moss","NON","Y","31","73","14","12","26" 
"17","Prince George's County","006-007","04","26","Board of Education","007","Kenneth F. Harris, II","NON","Y","27","126","48","12","72" 
"17","Prince George's County","006-007","04","26","Board of Education","007","Henrietta Maria Holiday","NON","","22","38","34","6","43" 
"17","Prince George's County","006-007","04","26","Board of Education","007","Phelton C. Moss","NON","Y","62","79","24","13","49" 
"17","Prince George's County","006-008","04","26","Board of Education","007","Kenneth F. Harris, II","NON","Y","18","62","26","4","23" 
"17","Prince George's County","006-008","04","26","Board of Education","007","Henrietta Maria Holiday","NON","","17","54","32","4","19" 
"17","Prince George's County","006-008","04","26","Board of Education","007","Phelton C. Moss","NON","Y","19","39","9","6","26" 
"17","Prince George's County","006-009","04","25","Board of Education","007","Kenneth F. Harris, II","NON","Y","7","26","16","0","20" 
"17","Prince George's County","006-009","04","25","Board of Education","007","Henrietta Maria Holiday","NON","","9","15","20","2","7" 
"17","Prince George's County","006-009","04","25","Board of Education","007","Phelton C. Moss","NON","Y","11","17","2","4","14" 
"17","Prince George's County","006-010","04","25","Board of Education","007","Kenneth F. Harris, II","NON","Y","18","39","31","8","48" 
"17","Prince George's County","006-010","04","25","Board of Education","007","Henrietta Maria Holiday","NON","","14","43","31","5","32" 
"17","Prince George's County","006-010","04","25","Board of Education","007","Phelton C. Moss","NON","Y","37","70","18","8","21" 
"17","Prince George's County","006-011","04","25","Board of Education","007","Kenneth F. Harris, II","NON","Y","37","72","51","5","57" 
"17","Prince George's County","006-011","04","25","Board of Education","007","Henrietta Maria Holiday","NON","","17","61","34","0","36" 
"17","Prince George's County","006-011","04","25","Board of Education","007","Phelton C. Moss","NON","Y","43","80","9","3","24" 
"17","Prince George's County","006-012","04","24","Board of Education","007","Kenneth F. Harris, II","NON","Y","9","33","19","1","19" 
"17","Prince George's County","006-012","04","24","Board of Education","007","Henrietta Maria Holiday","NON","","11","28","15","0","14" 
"17","Prince George's County","006-012","04","24","Board of Education","007","Phelton C. Moss","NON","Y","16","52","8","2","18" 
"17","Prince George's County","006-013","04","26","Board of Education","008","Madeline L. Frazier","NON","","7","31","36","8","55" 
"17","Prince George's County","006-013","04","26","Board of Education","008","Zakyia Goins-McCants","NON","Y","30","95","16","5","54" 
"17","Prince George's County","006-013","04","26","Board of Education","008","Angela R. Jones","NON","Y","40","151","35","8","72" 
"17","Prince George's County","006-014","04","26","Board of Education","008","Madeline L. Frazier","NON","","4","11","3","0","5" 
"17","Prince George's County","006-014","04","26","Board of Education","008","Zakyia Goins-McCants","NON","Y","6","18","6","2","9" 
"17","Prince George's County","006-014","04","26","Board of Education","008","Angela R. Jones","NON","Y","5","18","3","1","9" 
"17","Prince George's County","006-015","04","24","Board of Education","007","Kenneth F. Harris, II","NON","Y","19","29","28","3","28" 
"17","Prince George's County","006-015","04","24","Board of Education","007","Henrietta Maria Holiday","NON","","9","24","39","8","32" 
"17","Prince George's County","006-015","04","24","Board of Education","007","Phelton C. Moss","NON","Y","40","134","19","13","27" 
"17","Prince George's County","006-016","04","25","Board of Education","007","Kenneth F. Harris, II","NON","Y","20","52","35","7","40" 
"17","Prince George's County","006-016","04","25","Board of Education","007","Henrietta Maria Holiday","NON","","19","45","24","5","27" 
"17","Prince George's County","006-016","04","25","Board of Education","007","Phelton C. Moss","NON","Y","56","35","13","20","28" 
"17","Prince George's County","006-017","04","26","Board of Education","007","Kenneth F. Harris, II","NON","Y","23","28","49","8","64" 
"17","Prince George's County","006-017","04","26","Board of Education","007","Henrietta Maria Holiday","NON","","12","19","32","2","28" 
"17","Prince George's County","006-017","04","26","Board of Education","007","Phelton C. Moss","NON","Y","41","152","14","8","39" 
"17","Prince George's County","006-018","04","26","Board of Education","007","Kenneth F. Harris, II","NON","Y","22","45","43","3","32" 
"17","Prince George's County","006-018","04","26","Board of Education","007","Henrietta Maria Holiday","NON","","15","28","13","3","29" 
"17","Prince George's County","006-018","04","26","Board of Education","007","Phelton C. Moss","NON","Y","23","83","10","8","23" 
"17","Prince George's County","006-021","04","24","Board of Education","007","Kenneth F. Harris, II","NON","Y","1","32","13","3","19" 
"17","Prince George's County","006-021","04","24","Board of Education","007","Henrietta Maria Holiday","NON","","1","35","9","8","10" 
"17","Prince George's County","006-021","04","24","Board of Education","007","Phelton C. Moss","NON","Y","19","15","11","3","18" 
"17","Prince George's County","006-022","04","25","Board of Education","007","Kenneth F. Harris, II","NON","Y","45","73","66","6","66" 
"17","Prince George's County","006-022","04","25","Board of Education","007","Henrietta Maria Holiday","NON","","33","48","33","3","46" 
"17","Prince George's County","006-022","04","25","Board of Education","007","Phelton C. Moss","NON","Y","86","132","15","5","33" 
"17","Prince George's County","006-023","04","25","Board of Education","007","Kenneth F. Harris, II","NON","Y","11","27","12","4","21" 
"17","Prince George's County","006-023","04","25","Board of Education","007","Henrietta Maria Holiday","NON","","7","19","9","0","15" 
"17","Prince George's County","006-023","04","25","Board of Education","007","Phelton C. Moss","NON","Y","8","33","8","2","11" 
"17","Prince George's County","006-024","04","25","Board of Education","007","Kenneth F. Harris, II","NON","Y","8","21","12","1","7" 
"17","Prince George's County","006-024","04","25","Board of Education","007","Henrietta Maria Holiday","NON","","13","13","14","1","4" 
"17","Prince George's County","006-024","04","25","Board of Education","007","Phelton C. Moss","NON","Y","19","23","6","4","12" 
"17","Prince George's County","006-025","04","25","Board of Education","007","Kenneth F. Harris, II","NON","Y","12","12","8","0","8" 
"17","Prince George's County","006-025","04","25","Board of Education","007","Henrietta Maria Holiday","NON","","4","14","6","1","5" 
"17","Prince George's County","006-025","04","25","Board of Education","007","Phelton C. Moss","NON","Y","4","1","1","0","5" 
"17","Prince George's County","006-026","04","24","Board of Education","007","Kenneth F. Harris, II","NON","Y","7","20","16","5","21" 
"17","Prince George's County","006-026","04","24","Board of Education","007","Henrietta Maria Holiday","NON","","10","17","8","7","13" 
"17","Prince George's County","006-026","04","24","Board of Education","007","Phelton C. Moss","NON","Y","23","15","5","6","10" 
"17","Prince George's County","006-027","04","25","Board of Education","007","Kenneth F. Harris, II","NON","Y","5","35","9","1","16" 
"17","Prince George's County","006-027","04","25","Board of Education","007","Henrietta Maria Holiday","NON","","7","22","15","1","10" 
"17","Prince George's County","006-027","04","25","Board of Education","007","Phelton C. Moss","NON","Y","19","13","4","1","10" 
"17","Prince George's County","006-028","04","26","Board of Education","007","Kenneth F. Harris, II","NON","Y","14","19","16","0","15" 
"17","Prince George's County","006-028","04","26","Board of Education","007","Henrietta Maria Holiday","NON","","13","8","18","1","13" 
"17","Prince George's County","006-028","04","26","Board of Education","007","Phelton C. Moss","NON","Y","9","26","5","1","25" 
"17","Prince George's County","006-029","04","25","Board of Education","007","Kenneth F. Harris, II","NON","Y","12","22","26","1","18" 
"17","Prince George's County","006-029","04","25","Board of Education","007","Henrietta Maria Holiday","NON","","8","22","25","0","14" 
"17","Prince George's County","006-029","04","25","Board of Education","007","Phelton C. Moss","NON","Y","15","12","8","0","20" 
"17","Prince George's County","006-030","04","26","Board of Education","007","Kenneth F. Harris, II","NON","Y","14","29","10","0","13" 
"17","Prince George's County","006-030","04","26","Board of Education","007","Henrietta Maria Holiday","NON","","7","18","5","0","7" 
"17","Prince George's County","006-030","04","26","Board of Education","007","Phelton C. Moss","NON","Y","8","17","8","0","8" 
"17","Prince George's County","006-031","05","25","Board of Education","007","Kenneth F. Harris, II","NON","Y","0","0","0","0","0" 
"17","Prince George's County","006-031","05","25","Board of Education","007","Henrietta Maria Holiday","NON","","0","0","1","0","0" 
"17","Prince George's County","006-031","05","25","Board of Education","007","Phelton C. Moss","NON","Y","0","1","0","0","0" 
